SessionID,tdb_mean,tdb_std,tg_mean,tg_std,rh_mean,rh_std,top_mean,top_std,AMB LIGHT_lux,lux_std,Participant,Scenario
P104_4,27.634381443298967,0.3949025968527105,27.155103092783506,0.44924719955902676,62.851701030927835,2.232687382152698,27.394742268041238,0.3083327816086377,163.840206185567,81.26825172095867,P104,100.0
P104_1,27.556408839779007,0.18642194890230945,26.72806629834254,0.14690554797064406,45.55397790055249,0.37940989203705294,27.14223756906077,0.1574566745441493,1302.7734806629835,369.3004476387092,P104,1000.0
P105_1,28.245114942528733,0.12131618511002631,26.912011494252873,0.14627545432380762,57.73741379310344,0.7264249946637573,27.578563218390805,0.12395437358875258,0.9440229885057471,0.5724078738408022,P105,1.0
P105_4,27.285299145299145,0.3206500175162486,26.300213675213676,0.17885771692134234,47.487094017094016,0.4673283758400921,26.79275641025641,0.19620374707547794,17.03303418803419,3.4097328163148637,P105,10.0
P105_3,27.020976744186047,0.3709944635436005,26.466558139534886,0.3139249048786426,47.47674418604651,1.0122250888587396,26.743767441860463,0.23528416277508402,146.06976744186048,19.705537137335224,P105,100.0
P105_2,27.37562211981567,0.6168526034015447,26.896451612903224,0.4051038260944575,56.895161290322584,1.1676194905836894,27.13603686635945,0.4598821895488104,1343.2119815668202,256.39155754763715,P105,1000.0
P106_1,28.128366013071897,0.17922515065348782,26.71941176470588,0.2785258073985182,57.26993464052287,0.5466940074715385,27.423888888888893,0.21945898056822957,1.0800653594771241,0.6650489660761695,P106,1.0
P106_4,27.353879781420765,0.3387594153850777,26.448907103825135,0.23078201289686986,47.42065573770491,0.48966753304685356,26.90139344262295,0.26796157334948134,14.478907103825136,8.813937009770491,P106,10.0
P106_3,27.038858447488586,0.37388252221978985,26.443424657534244,0.3097419131853367,47.89605504587156,0.8528164435310238,26.74114155251142,0.22845828129658757,149.7716894977169,43.69717437146175,P106,100.0
P106_2,27.622594594594595,0.6282989223611538,27.010054054054052,0.48767917253369325,57.15016216216217,2.1875841538286553,27.316324324324327,0.4438220274706488,1502.5243243243244,674.7729011712844,P106,1000.0
P107_1,28.113728813559323,0.1773885530899197,26.838361581920907,0.22566851266088972,56.23661016949152,0.39991026054216533,27.476045197740113,0.1987550976821631,0.7262146892655367,0.2526851688479693,P107,1.0
P107_3,27.062606382978725,0.31455275840469377,26.46691489361702,0.24274511442896557,45.264521276595744,1.1903216141024389,26.76476063829787,0.222028376910701,9.80686170212766,3.557944224375373,P107,10.0
P107_4,27.363861386138613,0.10694277352869341,26.235049504950492,0.07090914602365056,50.67465346534654,0.3912400603068761,26.799455445544552,0.08239994985658598,123.44554455445545,33.74869822365802,P107,100.0
P107_2,27.709853658536588,0.5090576434565679,27.15014634146341,0.26939197705708573,60.322146341463416,1.1570598634032743,27.43,0.3253233685391322,1067.1463414634147,509.3255517789018,P107,1000.0
P108_2,27.36621276595745,0.2929654552263652,26.31591489361702,0.26578603226687975,49.54553191489362,0.711969125995113,26.84106382978723,0.25367877967771596,1.2744255319148936,0.5418431564419194,P108,1.0
P108_3,27.67210300429185,0.10329630814031329,27.240901287553648,0.07237089365439137,53.11459227467812,0.40612013184743095,27.456502145922745,0.08302145155192522,13.421030042918455,4.517740105249114,P108,10.0
P108_4,27.398699551569507,0.15700064368312328,26.351031390134526,0.21229189895418105,48.67009009009009,0.5235667710930022,26.87486547085202,0.17480485856274913,122.5067264573991,45.08649045132735,P108,100.0
P108_1,27.503577235772358,0.35505016623133606,26.502723577235773,0.27317539557574816,48.246707317073174,0.5652120170264734,27.003150406504062,0.31016245535866815,1257.6341463414635,336.14629391219097,P108,1000.0
P109_1,28.066989247311827,0.23281025772068345,26.778763440860217,0.2930825507858193,56.225860215053764,0.401189531037398,27.42287634408602,0.2604563163654781,1.1973118279569892,0.596078427245032,P109,1.0
P109_3,27.04825471698113,0.3339740195168511,26.453443396226415,0.2448656302456801,45.26103773584906,1.176438862276126,26.750849056603776,0.23847359357637385,24.331226415094342,7.900542569745485,P109,10.0
P109_4,27.35637614678899,0.10572194545591335,26.235550458715597,0.07229560238502018,50.6594495412844,0.3838642589921446,26.795963302752295,0.08279249800221863,240.07798165137615,34.93283049795335,P109,100.0
P109_2,27.681238095238097,0.5237976804311602,27.134285714285713,0.2581544997244035,60.32828571428572,1.1244770881634272,27.407761904761905,0.32984843623444154,2023.104761904762,460.65676900365895,P109,1000.0
P110_2,27.41938775510204,0.24317696028531485,26.382653061224488,0.3083340687617625,49.419183673469384,0.6670920624080993,26.901020408163266,0.2346006793287188,0.7236734693877551,0.35506861941010215,P110,1.0
P110_3,27.681488095238095,0.0996739587907563,27.24904761904762,0.07181344840308586,53.13017857142857,0.4191215124194836,27.465267857142855,0.08047623766624372,12.692738095238095,8.388128244844212,P110,10.0
P110_4,27.39844827586207,0.14658503883318685,26.34873563218391,0.20352275922042712,48.67092485549133,0.5158062779896113,26.873591954022988,0.16423108681697313,85.72413793103448,44.18005452079743,P110,100.0
P110_1,27.507290640394086,0.3449150408535572,26.50433497536946,0.26541379258701286,48.27423645320197,0.5369798042289289,27.005812807881775,0.30093781541380915,1092.0049261083743,557.5172731643419,P110,1000.0
P111_2,27.323981042654026,0.3709091528109121,26.331232227488155,0.19631218603289666,47.48042654028436,0.7521235385207741,26.82760663507109,0.2483202267302944,0.8219431279620854,0.22298092292450605,P111,1.0
P111_4,27.233932584269663,0.23696822346523275,26.101235955056183,0.1483035536009332,49.43410112359551,0.8254856683106698,26.66758426966292,0.1798832206863428,12.589269662921348,5.271278967145442,P111,10.0
P111_3,27.2357671957672,0.2605600939038411,26.115185185185187,0.12981817313930252,53.114973544973545,0.4467037958326654,26.67547619047619,0.18198239251479706,96.8941798941799,52.39599036540602,P111,100.0
P111_1,27.196742081447965,0.3289546411025702,26.30470588235294,0.2022206927002044,46.343574660633486,0.8051111612072278,26.750723981900453,0.2528063772470949,1024.579185520362,471.0087813515188,P111,1000.0
P112_2,27.24325396825397,0.3682082657737699,26.349444444444448,0.2181203541370895,47.53539682539682,0.7927800711861007,26.79634920634921,0.26432284252285915,1.0396031746031746,0.5356273343191527,P112,1.0
P112_4,27.21347593582888,0.2301313397987913,26.09877005347594,0.14549169714142873,49.4472192513369,0.8228371911066288,26.656122994652407,0.17429372333875343,15.330641711229946,6.741388263186226,P112,10.0
P112_3,27.246573426573427,0.2555086197799209,26.133146853146854,0.13330268205420473,53.06174825174825,0.5014602826244065,26.68986013986014,0.17952200231579937,66.15384615384616,36.23268069845072,P112,100.0
P112_1,27.177189542483656,0.3634148302385144,26.297124183006535,0.21665116639006726,46.24385620915033,0.8948537988372267,26.737156862745096,0.277293524836785,1069.8169934640523,492.3312620090539,P112,1000.0
P113_1,27.471636363636364,0.21131101159116286,27.047090909090908,0.15241990198823308,55.26672727272727,0.48694348915936186,27.259363636363634,0.17728987962612822,0.7474545454545455,0.4467116065011284,P113,1.0
P113_4,27.577865168539326,0.16184998222433378,26.75101123595506,0.12486417428523182,,,27.164438202247194,0.13157549915797576,12.487528089887642,5.706613029916941,P113,10.0
P113_3,27.14594871794872,0.28264672758468184,26.392564102564105,0.20857293649644784,43.09984615384615,0.5976237109759753,26.76925641025641,0.2251965599557697,106.50256410256411,51.34734901748527,P113,100.0
P113_2,27.298838383838383,0.34648659212039234,26.311666666666667,0.18927794940768988,,,26.805252525252524,0.23518204822174069,1695.6161616161617,132.97094885731372,P113,1000.0
P114_1,27.563030303030303,0.09621886769718098,26.975959595959594,0.13132697309030075,55.43434343434343,0.3599465992597979,27.26949494949495,0.1013518194250195,1.5426262626262626,0.8577385856681817,P114,1.0
P114_4,27.53711790393013,0.18294014236032372,26.738384279475984,0.14455773725713877,,,27.137751091703056,0.15294573645329715,16.696768558951966,4.905854991354726,P114,10.0
P114_3,27.142842639593912,0.26320055325514435,26.548223350253807,0.2198617164263567,42.469238578680205,1.1004877995104843,26.845532994923857,0.18708926489361696,55.32994923857868,28.689715260561666,P114,100.0
P114_2,27.248625592417064,0.23230420759366108,26.537345971563983,0.12930425073254165,52.0578672985782,1.0698178311424218,26.89298578199052,0.15811943884210708,945.6066350710901,172.74812866067816,P114,1000.0
P115_1,27.280052083333334,0.14184829812690655,26.18703125,0.13565832913756887,56.65020833333333,0.4935722530039856,26.733541666666667,0.127668206808391,1.2140625,0.550996390415862,P115,1.0
P115_3,27.42355670103093,0.22685328709715052,26.066546391752578,0.10277965975043515,51.12582474226804,0.530792339795592,26.745051546391753,0.15704359786289152,12.797680412371134,4.868182335825918,P115,10.0
P115_4,27.45531100478469,0.28540292692195784,26.643923444976075,0.22723233170631787,,,27.049617224880382,0.24169542755682658,146.37799043062202,40.52605635907767,P115,100.0
P115_2,27.173115577889448,0.16982266956898728,26.602713567839196,0.09536571481648122,50.06527638190955,0.5568070944222638,26.88791457286432,0.12114165570172514,1408.6633165829146,390.90166710376195,P115,1000.0
P116_1,27.31020202020202,0.14245643657766846,26.351919191919194,0.20152822645099616,56.85333333333333,0.5408628782429259,26.831060606060607,0.13647395043218793,0.9028282828282828,0.5666533339040477,P116,1.0
P116_3,27.43961352657005,0.21750983776574445,26.103381642512076,0.10572066257983047,50.90995169082126,0.8259507599421915,26.771497584541063,0.14154377258376127,17.865990338164252,9.557164742863662,P116,10.0
P116_4,27.479295154185024,0.2705409790551065,26.664052863436122,0.22656409518829365,,,27.071674008810575,0.23609670544391156,178.41850220264317,77.12027275828999,P116,100.0
P116_2,27.121372549019608,0.19683975736666812,26.53985294117647,0.15510199390553972,49.84946078431373,0.5486070165000415,26.830612745098037,0.16128407772743383,1172.5049019607843,742.2711950961376,P116,1000.0
